
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      40       5 ]      0.227644   -0.030572574  0.9346        0.0289         619200 |               F
       2     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0363        1678000 |               F
       3     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0411        3480000 |               F
       4     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0442        5170400 |               F
       5     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0462        6534800 |               F
       6     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0475        6769200 |               F
       7     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0484        8230000 |               F
       8     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0490        9530400 |               F
       9     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0493       11083200 |               F
      10     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0496       12485200 |               F
      11     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0497       14014400 |               F
      12     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0498       15325600 |               F
      13     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       16972000 |               F
      14     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       18001600 |               F
      15     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       19357200 |               F
      16     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       20832400 |               F
      17     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       22219600 |               F
      18     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       23840400 |               F
      19     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       25204800 |               F
      20     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       26569200 |               F
      21     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       28444000 |               F
      22     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       29772000 |               F
      23     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       31085600 |               F
      24     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       32510000 |               F
      25     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       34413600 |               F
      26     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       35821200 |               F
      27     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       37541200 |               F
      28     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       39225600 |               F
      29     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       41162000 |               F
      30     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       41162000 |               F
      30     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       42772400 |               F
      31     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       44072800 |               F
      32     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       45652800 |               F
      33     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       46974800 |               F
      34     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       48484800 |               F
      35     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       49803200 |               F
      36     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       51332400 |               F
