
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      50       2 ]      0.428221   -0.036477223  0.9483        0.0289        1223200 |               F
       2     [      35       7 ]      0.157750   -0.009376501  0.9432        0.0363        2175600 |               F
       3     [      35       7 ]      0.157750   -0.009376501  0.9432        0.0411        3404800 |               F
       4     [      35       7 ]      0.157750   -0.009376501  0.9432        0.0442        3404800 |               F
       4     [      35       7 ]      0.157750   -0.009376501  0.9432        0.0442        4630400 |               F
       5     [      35       7 ]      0.157750   -0.009376501  0.9432        0.0462        5618800 |               F
       6     [      35       7 ]      0.157750   -0.009376501  0.9432        0.0475        6893200 |               F
       7     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0484        8722400 |               F
       8     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0490       10105200 |               F
       9     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0493       11170000 |               F
      10     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0496       12686000 |               F
      11     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0497       14376400 |               F
      12     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0498       14376400 |               F
      12     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0498       15403600 |               F
      13     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       16704000 |               F
      14     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       18179200 |               F
      15     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       19738000 |               F
      16     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       21673200 |               F
      17     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       23539600 |               F
      18     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       24895200 |               F
      19     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       26372800 |               F
      20     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       27838800 |               F
      21     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       29441600 |               F
      22     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       30742000 |               F
      23     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       32169600 |               F
      24     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       33722400 |               F
      25     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       35605600 |               F
      26     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       37083200 |               F
      27     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       38383600 |               F
      28     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       39548800 |               F
      29     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       40994400 |               F
      30     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       43935200 |               F
      31     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       45535600 |               F
      32     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       46935200 |               F
      33     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       48889600 |               F
      34     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       50254000 |               F
