
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0289        1334000 |               F
       2     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0363        3023200 |               F
       3     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0411        4108400 |               F
       4     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0442        5555200 |               F
       5     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0462        6636800 |               F
       6     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0475        8147200 |               F
       7     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0484        9616800 |               F
       8     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0490       10989600 |               F
       9     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0493       12003600 |               F
      10     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0496       13317200 |               F
      11     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0497       14878000 |               F
      12     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0498       16496400 |               F
      13     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       18076800 |               F
      14     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       19566800 |               F
      15     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       21125600 |               F
      16     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       22546800 |               F
      17     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       23971200 |               F
      18     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       25661600 |               F
      19     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       27234800 |               F
      20     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       28726800 |               F
      21     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       29929200 |               F
      22     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       31318800 |               F
      23     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       32828800 |               F
      24     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       32828800 |               F
      24     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       34271200 |               F
      25     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       35800400 |               F
      26     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       38704000 |               F
      27     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       40093600 |               F
      28     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       43034400 |               F
      29     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       44724800 |               F
      30     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       44724800 |               F
      30     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       46080400 |               F
      31     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       47627600 |               F
      32     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       48983200 |               F
      33     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       50667600 |               F
