
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      24      11 ]      0.060284   -0.085200785  0.9524        0.0289         526400 |               F
       2     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0363        1690000 |               F
       3     [      20      12 ]      0.053592   -0.004734201  0.9431        0.0411        2737600 |               F
       4     [      20      12 ]      0.053592   -0.004734201  0.9431        0.0442        3963200 |               F
       5     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0462        5411200 |               F
       6     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0475        7088400 |               F
       7     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0484        8473200 |               F
       8     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0490       10081200 |               F
       9     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0493       11165200 |               F
      10     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0496       12850800 |               F
      11     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0497       14403600 |               F
      12     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0498       15881200 |               F
      13     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0499       17746400 |               F
      14     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0499       19129200 |               F
      15     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0499       20194000 |               F
      16     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       21416800 |               F
      17     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       22658800 |               F
      18     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       24562400 |               F
      19     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       25764800 |               F
      20     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       27242400 |               F
      21     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       28560800 |               F
      22     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       29948000 |               F
      23     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       31647600 |               F
      24     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       31647600 |               F
      24     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       33200400 |               F
      25     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       35083600 |               F
      26     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       36663600 |               F
      27     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       37977200 |               F
      28     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       39693600 |               F
      29     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       40896000 |               F
      30     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       42587600 |               F
      31     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       44206000 |               F
      32     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       45753200 |               F
      33     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       47705200 |               F
      34     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       49389600 |               F
      35     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       51075200 |               F
