
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      24      11 ]      0.060284   -0.085200785  0.9524        0.0289         518000 |               F
       2     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0363        1620400 |               F
       3     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0411        2648000 |               F
       4     [      24      11 ]      0.065296   -0.002241412  0.9526        0.0442        3344800 |               F
       5     [      24      11 ]      0.065296   -0.002241412  0.9526        0.0462        4834800 |               F
       6     [      24      11 ]      0.065296   -0.002241412  0.9526        0.0475        6312400 |               F
       7     [      24      11 ]      0.065296   -0.002241412  0.9526        0.0484        7699600 |               F
       8     [      24      11 ]      0.065296   -0.002241412  0.9526        0.0490        9177200 |               F
       9     [      15      14 ]      0.028350   -0.004013427  0.9558        0.0493       11062800 |               F
      10     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0496       12427200 |               F
      11     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0497       13937200 |               F
      12     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0498       15517600 |               F
      13     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       16995200 |               F
      14     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       18555200 |               F
      15     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       18555200 |               F
      15     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       20000800 |               F
      16     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       20235200 |               F
      17     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       21590800 |               F
      18     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       23060400 |               F
      19     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       24427200 |               F
      20     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       25937600 |               F
      21     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       27078000 |               F
      22     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       28588400 |               F
      23     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       29888800 |               F
      24     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       31334400 |               F
      25     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       32934800 |               F
      26     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       34272400 |               F
      27     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       36208800 |               F
      28     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       37700800 |               F
      29     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       40621200 |               F
      30     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       41985600 |               F
      31     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       43375200 |               F
      32     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       44850400 |               F
      33     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       46588400 |               F
      34     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       48276400 |               F
      35     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       49518400 |               F
      36     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       51490800 |               F
