
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      40       5 ]      0.227644   -0.030572574  0.9346        0.0289        1024000 |               F
       2     [      24      11 ]      0.060284   -0.085200785  0.9524        0.0363        1563600 |               F
       3     [      24      11 ]      0.060284   -0.085200785  0.9524        0.0411        1563600 |               F
       3     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0411        2726000 |               F
       4     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0442        3955200 |               F
       5     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0462        5092000 |               F
       6     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0475        6232800 |               F
       7     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0484        7248000 |               F
       8     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0490        8135200 |               F
       9     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0493        9426400 |               F
      10     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0496       10655600 |               F
      11     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0497       11596400 |               F
      12     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0498       12817200 |               F
      13     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0499       14042800 |               F
      14     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0499       14822000 |               F
      15     [      24      11 ]      0.065296   -0.002241412  0.9526        0.0499       15518800 |               F
      16     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       16883200 |               F
      17     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       18250000 |               F
      18     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       18250000 |               F
      18     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       19452400 |               F
      19     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       21150800 |               F
      20     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       21385200 |               F
      21     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       22776000 |               F
      22     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       24184800 |               F
      23     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       26057200 |               F
      24     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       27703600 |               F
      25     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       28906000 |               F
      26     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       30596400 |               F
      27     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       32074000 |               F
      28     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       33495200 |               F
      29     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       34946000 |               F
      30     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       36131600 |               F
      31     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       37621600 |               F
      32     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       39064000 |               F
      33     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       40802000 |               F
      34     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       42349600 |               F
      35     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       45290400 |               F
      36     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       46888800 |               F
      37     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       48310000 |               F
      38     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       49700800 |               F
      39     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       51108400 |               F
