
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      56       0 ]      1.000000  -11.000000000  1.0000        0.0289         234400 |               F
       2     [      40       5 ]      0.227644   -0.135658393  0.9682        0.0363        1299200 |               F
       3     [      40       5 ]      0.227644   -0.135658393  0.9682        0.0411        2879600 |               F
       4     [      40       5 ]      0.227644   -0.135658393  0.9682        0.0442        4568800 |               F
       5     [      40       5 ]      0.227644   -0.135658393  0.9682        0.0462        6254400 |               F
       6     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0475        7792000 |               F
       7     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0484        8957200 |               F
       8     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0490       10159600 |               F
       9     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0493       10159600 |               F
       9     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0493       10159600 |               F
       9     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0493       11626800 |               F
      10     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0496       13048000 |               F
      11     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0497       14733600 |               F
      12     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0498       16154800 |               F
      13     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0499       17714800 |               F
      14     [      13      15 ]      0.022618   -0.001505340  0.9540        0.0499       18767200 |               F
      15     [      13      15 ]      0.022618   -0.001505340  0.9540        0.0499       20277600 |               F
      16     [      13      15 ]      0.022618   -0.001505340  0.9540        0.0500       22212800 |               F
      17     [      13      15 ]      0.022618   -0.001505340  0.9540        0.0500       23634000 |               F
      18     [      13      15 ]      0.022618   -0.001505340  0.9540        0.0500       25181200 |               F
      19     [      13      15 ]      0.022618   -0.001505340  0.9540        0.0500       26658800 |               F
      20     [      13      15 ]      0.022618   -0.001505340  0.9540        0.0500       28238800 |               F
      21     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       29603200 |               F
      22     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       31287600 |               F
      23     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       32601200 |               F
      24     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       34286800 |               F
      25     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       34521200 |               F
      26     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       36074000 |               F
      27     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       37221200 |               F
      28     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       38698800 |               F
      29     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       40063200 |               F
      30     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       42002000 |               F
      31     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       43368800 |               F
      32     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       43368800 |               F
      32     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       45015200 |               F
      33     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       46400000 |               F
      34     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       48084400 |               F
      35     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       49451200 |               F
      36     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       50998800 |               F
