
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      13      15 ]      0.022848   -0.003473123  0.9439        0.0289         587200 |               F
       2     [      13      15 ]      0.022848   -0.003473123  0.9439        0.0363        2024400 |               F
       3     [      13      15 ]      0.022848   -0.003473123  0.9439        0.0411        2986400 |               F
       4     [      13      15 ]      0.022848   -0.003473123  0.9439        0.0442        4207200 |               F
       5     [      13      15 ]      0.022848   -0.003473123  0.9439        0.0462        6648400 |               F
       6     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0475        8448000 |               F
       7     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0484        9595200 |               F
       8     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0490       10906400 |               F
       9     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0493       12504800 |               F
      10     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0496       13871600 |               F
      11     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0497       14106000 |               F
      12     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0498       15291600 |               F
      13     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       16979600 |               F
      14     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       18369200 |               F
      15     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       19691200 |               F
      16     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       21238800 |               F
      17     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       22626000 |               F
      18     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       24013200 |               F
      19     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       25570800 |               F
      20     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       27270400 |               F
      21     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       28666000 |               F
      22     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       30249200 |               F
      23     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       31640000 |               F
      24     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       32995600 |               F
      25     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       34314000 |               F
      26     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       35882800 |               F
      27     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       37368000 |               F
      28     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       38965200 |               F
      29     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       40908800 |               F
      30     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       42165200 |               F
      31     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       45140800 |               F
      32     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       46759200 |               F
      33     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       48145200 |               F
      34     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       49552800 |               F
      35     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       51502400 |               F
