
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      40       5 ]      0.227644   -0.030572574  0.9346        0.0289        1118000 |               F
       2     [      40       5 ]      0.227644   -0.030572574  0.9346        0.0363        2122800 |               F
       3     [      40       5 ]      0.227644   -0.030572574  0.9346        0.0411        3145600 |               F
       4     [      40       5 ]      0.228779   -0.001053479  0.9427        0.0442        4522800 |               F
       5     [      40       5 ]      0.227644   -0.135658393  0.9682        0.0462        5219600 |               F
       6     [      15      14 ]      0.028350   -0.004013427  0.9558        0.0475        7102800 |               F
       7     [      15      14 ]      0.028350   -0.004013427  0.9558        0.0484        8458400 |               F
       8     [      13      15 ]      0.022618   -0.001505340  0.9540        0.0490        9510800 |               F
       9     [      13      15 ]      0.022618   -0.001505340  0.9540        0.0493       11118800 |               F
      10     [      13      15 ]      0.022618   -0.001505340  0.9540        0.0496       12671600 |               F
      11     [      13      15 ]      0.022618   -0.001505340  0.9540        0.0497       14540400 |               F
      12     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0498       15840800 |               F
      13     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0499       17421200 |               F
      14     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0499       18450800 |               F
      15     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0499       19872000 |               F
      16     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       20901600 |               F
      17     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       22322800 |               F
      18     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       23634000 |               F
      19     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       24737200 |               F
      20     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       26124400 |               F
      21     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       27445200 |               F
      22     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       28758800 |               F
      23     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       29917200 |               F
      24     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       31448800 |               F
      25     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       32815600 |               F
      26     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       34341600 |               F
      27     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       35583600 |               F
      28     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       37321600 |               F
      29     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       38799200 |               F
      30     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       40117600 |               F
      31     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       41817200 |               F
      32     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       43516800 |               F
      33     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       43516800 |               F
      33     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       45064400 |               F
      34     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       46999600 |               F
      35     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       48465600 |               F
      36     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       49911600 |               F
      37     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       51866000 |               F
