
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       9      17 ]      0.015582   -0.000124970  0.9427        0.0289         886800 |               F
       2     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0363        2724800 |               F
       3     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0411        4174400 |               F
       4     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0442        5620400 |               F
       5     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0462        7106800 |               F
       6     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0475        8154400 |               F
       7     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0484        9664800 |               F
       8     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0490       11531200 |               F
       9     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0493       12934400 |               F
      10     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0496       15875200 |               F
      11     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0497       17383200 |               F
      12     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0498       19252000 |               F
      13     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0499       20799200 |               F
      14     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0499       22483600 |               F
      15     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0499       23950800 |               F
      16     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       25442800 |               F
      17     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       26830000 |               F
      18     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       28359200 |               F
      19     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       29849200 |               F
      20     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       31554800 |               F
      21     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       33246400 |               F
      22     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       34352000 |               F
      23     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       35798800 |               F
      24     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       37758000 |               F
      25     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       37948400 |               F
      26     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       39339200 |               F
      27     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       40660000 |               F
      28     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       42084400 |               F
      29     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       43474000 |               F
      30     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       44863600 |               F
      31     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       46565600 |               F
      32     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       48031600 |               F
      33     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       49365600 |               F
      34     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       50679200 |               F
