
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      10      16 ]      0.013916   -0.002094178  0.9471        0.0289         534800 |               F
       2     [      10      16 ]      0.013916   -0.002094178  0.9471        0.0363        1335200 |               F
       3     [      12      16 ]      0.018343   -0.000255340  0.9481        0.0411        2758800 |               F
       4     [      12      16 ]      0.018343   -0.000255340  0.9481        0.0442        3414800 |               F
       5     [      12      16 ]      0.018343   -0.000255340  0.9481        0.0462        4687200 |               F
       6     [      12      16 ]      0.018343   -0.000255340  0.9481        0.0475        5312600 |               F
       7     [      12      16 ]      0.018343   -0.000255340  0.9481        0.0484        6034600 |               F
       8     [      12      16 ]      0.018343   -0.000255340  0.9481        0.0490        6034600 |               F
       8     [      12      16 ]      0.018343   -0.000255340  0.9481        0.0490        6795400 |               F
       9     [      12      16 ]      0.018343   -0.000255340  0.9481        0.0493        7483200 |               F
      10     [      12      16 ]      0.018343   -0.000255340  0.9481        0.0496        8099000 |               F
      11     [       9      17 ]      0.016812   -0.000320421  0.9484        0.0497        9189000 |               F
      12     [       9      17 ]      0.016812   -0.000320421  0.9484        0.0498        9850800 |               F
      13     [       9      17 ]      0.016812   -0.000320421  0.9484        0.0499       10458600 |               F
      14     [       9      17 ]      0.016812   -0.000320421  0.9484        0.0499       11548600 |               F
      15     [       9      17 ]      0.016812   -0.000320421  0.9484        0.0499       12273200 |               F
      16     [       9      17 ]      0.016812   -0.000320421  0.9484        0.0500       13084200 |               F
      17     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       14068600 |               F
      18     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       15021400 |               F
      19     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       16072800 |               F
      20     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       16715800 |               F
      21     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       17806800 |               F
      22     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       18838000 |               F
      23     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       19547800 |               F
      24     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       21384200 |               F
      25     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       22404800 |               F
      26     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       23101800 |               F
      27     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       23844400 |               F
      28     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       24964600 |               F
      29     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       26007000 |               F
      30     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       27053800 |               F
      31     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       28250600 |               F
      32     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       29445600 |               F
      33     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       31319400 |               F
      34     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       32699200 |               F
      35     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       32699200 |               F
      35     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       33723800 |               F
      36     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       34677800 |               F
      37     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       35665600 |               F
      38     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       37056800 |               F
      39     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       38068400 |               F
      40     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       39113000 |               F
      41     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       40016400 |               F
      42     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       41061000 |               F
      43     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       42413000 |               F
      44     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       43243600 |               F
      45     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       44072400 |               F
      46     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       45019200 |               F
      47     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       46400600 |               F
      48     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       47760000 |               F
      49     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       49058800 |               F
      50     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       50077400 |               F
