
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      12      15 ]      0.017153   -0.002695307  0.9454        0.0289         622400 |               F
       2     [      12      15 ]      0.017153   -0.002695307  0.9454        0.0363        1279800 |               F
       3     [      12      15 ]      0.017153   -0.002695307  0.9454        0.0411        2080200 |               F
       4     [      12      15 ]      0.017153   -0.002695307  0.9454        0.0442        2808000 |               F
       5     [      12      15 ]      0.017153   -0.002695307  0.9454        0.0462        3619600 |               F
       6     [      12      15 ]      0.017153   -0.002695307  0.9454        0.0475        4435600 |               F
       7     [      12      15 ]      0.017153   -0.002695307  0.9454        0.0484        5109400 |               F
       8     [      12      15 ]      0.017153   -0.002695307  0.9454        0.0490        5718600 |               F
       9     [      12      15 ]      0.017153   -0.002695307  0.9454        0.0493        6288200 |               F
      10     [      12      15 ]      0.017153   -0.002695307  0.9454        0.0496        6882400 |               F
      11     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0497        8321400 |               F
      12     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0498        8920400 |               F
      13     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0499        9906200 |               F
      14     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0499       10624800 |               F
      15     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0499       11486600 |               F
      16     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       12578400 |               F
      17     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       13518400 |               F
      18     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       14956600 |               F
      19     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       16264200 |               F
      20     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       16920200 |               F
      21     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       16920200 |               F
      21     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       17940800 |               F
      22     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       18978800 |               F
      23     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       19822800 |               F
      24     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       20740400 |               F
      25     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       21537800 |               F
      26     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       22313400 |               F
      27     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       23372400 |               F
      28     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       24464200 |               F
      29     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       25538000 |               F
      30     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       26298800 |               F
      31     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       27570800 |               F
      32     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       28488400 |               F
      33     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       29694000 |               F
      34     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       31563400 |               F
      35     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       32758400 |               F
      36     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       33503400 |               F
      37     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       34595600 |               F
      38     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       35638000 |               F
      39     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       36470600 |               F
      40     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       37524200 |               F
      41     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       38616400 |               F
      42     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       39708200 |               F
      43     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       40782000 |               F
      44     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       40782000 |               F
      44     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       41580000 |               F
      45     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       41730600 |               F
      46     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       43376200 |               F
      47     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       44647400 |               F
      48     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       45691400 |               F
      49     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       46730600 |               F
      50     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       48279400 |               F
      51     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       49299800 |               F
      52     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       50347000 |               F
