
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      40       5 ]      0.215084   -0.074632371  0.9193        0.0289         534200 |               F
       2     [      17      13 ]      0.025512   -0.000504474  0.9273        0.0363        1465400 |               F
       3     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0411        2560800 |               F
       4     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0442        3326600 |               F
       5     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0462        3966800 |               F
       6     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0475        4646000 |               F
       7     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0484        6068800 |               F
       8     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0490        6731600 |               F
       9     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0493        7476800 |               F
      10     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0496        7476800 |               F
      10     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0496        8205800 |               F
      11     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0497        9123400 |               F
      12     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0498        9811200 |               F
      13     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0499       10412800 |               F
      14     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0499       11073600 |               F
      15     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0499       12107000 |               F
      16     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       13194400 |               F
      17     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       14286200 |               F
      18     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       15132400 |               F
      19     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       16085200 |               F
      20     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       16849400 |               F
      21     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       17905200 |               F
      22     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       18936400 |               F
      23     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       19614600 |               F
      24     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       20357200 |               F
      25     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       21213200 |               F
      26     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       21995600 |               F
      27     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       22747200 |               F
      28     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       23977000 |               F
      29     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       24882600 |               F
      30     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       25710800 |               F
      31     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       26853200 |               F
      32     [       7      18 ]      0.015125   -0.000632769  0.9495        0.0500       27598000 |               F
      33     [       5      19 ]      0.013879   -0.000691243  0.9507        0.0500       28654800 |               F
      34     [       5      19 ]      0.013879   -0.000691243  0.9507        0.0500       29809600 |               F
      35     [       5      19 ]      0.013879   -0.000691243  0.9507        0.0500       30729400 |               F
      36     [       5      19 ]      0.013879   -0.000691243  0.9507        0.0500       31524400 |               F
      37     [       5      19 ]      0.013879   -0.000691243  0.9507        0.0500       32616600 |               F
      38     [       5      19 ]      0.013879   -0.000691243  0.9507        0.0500       34062400 |               F
      39     [       5      19 ]      0.013879   -0.000691243  0.9507        0.0500       35903200 |               F
      40     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       36883200 |               F
      41     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       38005800 |               F
      42     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       38887200 |               F
      43     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       39943600 |               F
      44     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       41213400 |               F
      45     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       42406200 |               F
      46     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       42406200 |               F
      46     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       43388800 |               F
      47     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       44596200 |               F
      48     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       46126800 |               F
      49     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       47260200 |               F
      50     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       48429600 |               F
      51     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       49410400 |               F
      52     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       49410400 |               F
      52     [       3      20 ]      0.013320   -0.001270541  0.9569        0.0500       50350600 |               F
