
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      40       5 ]      0.215084   -0.074632371  0.9193        0.0289         748800 |               F
       2     [      10      16 ]      0.013916   -0.002094178  0.9471        0.0363        1269200 |               F
       3     [      10      16 ]      0.013916   -0.002094178  0.9471        0.0411        2133600 |               F
       4     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0442        3231200 |               F
       5     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0462        3887400 |               F
       6     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0475        4868800 |               F
       7     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0484        5948000 |               F
       8     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0490        6931600 |               F
       9     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0493        7501800 |               F
      10     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0496        8487600 |               F
      11     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0497        9766600 |               F
      12     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0498       10465600 |               F
      13     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0499       11259400 |               F
      14     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0499       11864400 |               F
      15     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0499       12622800 |               F
      16     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       13899600 |               F
      17     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       14790000 |               F
      18     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       15585000 |               F
      19     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       16495400 |               F
      20     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       17767800 |               F
      21     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       18713400 |               F
      22     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       19388800 |               F
      23     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       20511200 |               F
      24     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       21492000 |               F
      25     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       22372600 |               F
      26     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       23284000 |               F
      27     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       24691400 |               F
      28     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       25485200 |               F
      29     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       26547400 |               F
      30     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       27819800 |               F
      31     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       28722000 |               F
      32     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       29569600 |               F
      33     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       30626000 |               F
      34     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       31506600 |               F
      35     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       32914000 |               F
      36     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       34221600 |               F
      37     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       35032800 |               F
      38     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       35780200 |               F
      39     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       37048200 |               F
      40     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       38486400 |               F
      41     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       39472200 |               F
      42     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       40910400 |               F
      43     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       40910400 |               F
      43     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       42784200 |               F
      44     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       43760200 |               F
      45     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       45664800 |               F
      46     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       47013800 |               F
      47     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       48056200 |               F
      48     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       49148000 |               F
      49     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       50100800 |               F
