
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      47       3 ]      0.327525   -1.568077695  0.9909        0.0289         556400 |               F
       2     [      34       7 ]      0.146128   -0.073332135  0.9321        0.0363        1381600 |               F
       3     [      34       7 ]      0.144081   -0.235673115  0.9933        0.0411        2354400 |               F
       4     [      34       7 ]      0.144081   -0.235673115  0.9933        0.0442        3144400 |               F
       5     [      34       7 ]      0.144081   -0.235673115  0.9933        0.0462        3981600 |               F
       6     [      34       7 ]      0.144081   -0.235673115  0.9933        0.0475        4640400 |               F
       7     [      34       7 ]      0.144081   -0.235673115  0.9933        0.0484        5530000 |               F
       8     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0490        6372800 |               F
       9     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0493        7590800 |               F
      10     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0496        8465200 |               F
      11     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0497        9154800 |               F
      12     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0498        9862400 |               F
      13     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0499       10732800 |               F
      14     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0499       11657600 |               F
      15     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0499       12875200 |               F
      16     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       13820000 |               F
      17     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       15062400 |               F
      18     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       16351600 |               F
      19     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       17249200 |               F
      20     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       18431200 |               F
      21     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       19673600 |               F
      22     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       20958000 |               F
      23     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       22093600 |               F
      24     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       23378000 |               F
      25     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       23552000 |               F
      26     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       24496800 |               F
      27     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       24496800 |               F
      27     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       25463600 |               F
      28     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       26910000 |               F
      29     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       26910000 |               F
      29     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       27860000 |               F
      30     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       28917200 |               F
      31     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       30061200 |               F
      32     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       31297200 |               F
      33     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       32756800 |               F
      34     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       34294400 |               F
      35     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       35138800 |               F
      36     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       36198800 |               F
      37     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       37592000 |               F
      38     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       38558800 |               F
      39     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       39883600 |               F
      40     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       41119600 |               F
      41     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       42219200 |               F
      42     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       43418000 |               F
      43     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       44580800 |               F
      44     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       45762800 |               F
      45     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       45762800 |               F
      45     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       46916400 |               F
      46     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       48536400 |               F
      47     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       49994800 |               F
      48     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       51054800 |               F
