
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0289         903600 |               F
       2     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0363        1748800 |               F
       3     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0411        2938400 |               F
       4     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0442        3798800 |               F
       5     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0462        5239600 |               F
       6     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0475        6421600 |               F
       7     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0484        7272800 |               F
       8     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0490        8117200 |               F
       9     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0493        9177200 |               F
      10     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0496       10627600 |               F
      11     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0497       11478800 |               F
      12     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0498       12633600 |               F
      13     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0499       13895200 |               F
      14     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0499       14975600 |               F
      15     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0499       16268400 |               F
      16     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       16405200 |               F
      17     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       17695600 |               F
      18     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       18638000 |               F
      19     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       19585600 |               F
      20     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       20789200 |               F
      21     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       21685200 |               F
      22     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       22802000 |               F
      23     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       23646400 |               F
      24     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       25162400 |               F
      25     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       26142400 |               F
      26     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       27237200 |               F
      27     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       28438400 |               F
      28     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       29744000 |               F
      29     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       31246800 |               F
      30     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       32706400 |               F
      31     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       33550800 |               F
      32     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       34916400 |               F
      33     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       36366800 |               F
      34     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       37514400 |               F
      35     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       38420400 |               F
      36     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       39781200 |               F
      37     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       40748000 |               F
      38     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       42207600 |               F
      39     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       43644800 |               F
      40     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       44806400 |               F
      41     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       45775600 |               F
      42     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       47142000 |               F
      43     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       48433600 |               F
      44     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       49509200 |               F
      45     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       50793600 |               F
