
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0289         961600 |               F
       2     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0363        1867600 |               F
       3     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0411        3105200 |               F
       4     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0442        4329600 |               F
       5     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0462        5770400 |               F
       6     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0475        5944400 |               F
       7     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0484        6894400 |               F
       8     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0490        8043200 |               F
       9     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0493        8894400 |               F
      10     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0496       10071600 |               F
      11     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0497       11436800 |               F
      12     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0498       12523600 |               F
      13     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0499       14050400 |               F
      14     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0499       15535200 |               F
      15     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0499       16695600 |               F
      16     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       17877600 |               F
      17     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       18844400 |               F
      18     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       19794400 |               F
      19     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       21172000 |               F
      20     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       22614800 |               F
      21     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       23459200 |               F
      22     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       24879600 |               F
      23     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       26262000 |               F
      24     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       27444000 |               F
      25     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       28963600 |               F
      26     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       30002800 |               F
      27     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       31368400 |               F
      28     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       32828000 |               F
      29     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       33734000 |               F
      30     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       34956000 |               F
      31     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       36280800 |               F
      32     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       36280800 |               F
      32     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       37409200 |               F
      33     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       38670800 |               F
      34     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       39806400 |               F
      35     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       40654400 |               F
      36     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       41853200 |               F
      37     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       43203200 |               F
      38     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       44047600 |               F
      39     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       44047600 |               F
      39     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       45378800 |               F
      40     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       46504800 |               F
      41     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       47471600 |               F
      42     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       48672800 |               F
      43     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       50149200 |               F
