
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0289        1222800 |               F
       2     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0363        2096800 |               F
       3     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0411        3281200 |               F
       4     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0442        4208800 |               F
       5     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0462        4990800 |               F
       6     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0475        5846000 |               F
       7     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0484        7066000 |               F
       8     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0490        7944000 |               F
       9     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0493        8894000 |               F
      10     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0496        9772400 |               F
      11     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0497       10898400 |               F
      12     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0498       12374800 |               F
      13     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0499       13610800 |               F
      14     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0499       14606400 |               F
      15     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0499       15586400 |               F
      16     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       16492400 |               F
      17     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       17534000 |               F
      18     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       18932800 |               F
      19     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       20008000 |               F
      20     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       21155600 |               F
      21     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       22558000 |               F
      22     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       23687600 |               F
      23     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       25050800 |               F
      24     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       25995600 |               F
      25     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       27124000 |               F
      26     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       28416800 |               F
      27     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       29338400 |               F
      28     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       30380000 |               F
      29     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       31649600 |               F
      30     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       32597200 |               F
      31     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       33962400 |               F
      32     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       33962400 |               F
      32     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       35489200 |               F
      33     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       36749600 |               F
      34     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       37809600 |               F
      35     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       39045600 |               F
      36     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       40105600 |               F
      37     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       41398400 |               F
      38     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       42803200 |               F
      39     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       44244000 |               F
      40     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       45574800 |               F
      41     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       46704400 |               F
      42     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       47993600 |               F
      43     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       49066800 |               F
      44     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       50452400 |               F
