
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0289        1073200 |               F
       2     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0363        2125600 |               F
       3     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0411        2966400 |               F
       4     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0442        3844800 |               F
       5     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0462        5043600 |               F
       6     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0475        6520000 |               F
       7     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0484        7398400 |               F
       8     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0490        8763600 |               F
       9     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0493        9708400 |               F
      10     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0496       11201600 |               F
      11     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0497       12638800 |               F
      12     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0498       12638800 |               F
      12     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0498       13588800 |               F
      13     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0499       14849200 |               F
      14     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0499       16109600 |               F
      15     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0499       17015600 |               F
      16     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       18494400 |               F
      17     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       19674000 |               F
      18     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       20863600 |               F
      19     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       20863600 |               F
      19     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       21708000 |               F
      20     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       22836400 |               F
      21     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       23805600 |               F
      22     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       25210400 |               F
      23     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       26114000 |               F
      24     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       27249600 |               F
      25     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       28431600 |               F
      26     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       29381600 |               F
      27     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       30516000 |               F
      28     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       31881600 |               F
      29     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       33382000 |               F
      30     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       34766400 |               F
      31     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       35915200 |               F
      32     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       37151200 |               F
      33     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       38438000 |               F
      34     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       39801200 |               F
      35     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       41088000 |               F
      36     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       42614800 |               F
      37     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       43796800 |               F
      38     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       45290000 |               F
      39     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       46472000 |               F
      40     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       46472000 |               F
      40     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       47632400 |               F
      41     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       48831200 |               F
      42     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       50216800 |               F
