
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0289         794000 |               F
       2     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0363        1553200 |               F
       3     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0411        2478000 |               F
       4     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0442        3548400 |               F
       5     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0462        4256000 |               F
       6     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0475        4963600 |               F
       7     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0484        5789600 |               F
       8     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0490        6789200 |               F
       9     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0493        7494400 |               F
      10     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0496        7943600 |               F
      11     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0497        9092400 |               F
      12     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0498       10254000 |               F
      13     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0499       11134400 |               F
      14     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0499       12076800 |               F
      15     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0499       13442000 |               F
      16     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       14621600 |               F
      17     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       14795600 |               F
      18     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       15792400 |               F
      19     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       17158800 |               F
      20     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       18599600 |               F
      21     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       19827200 |               F
      22     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       20733200 |               F
      23     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       21877200 |               F
      24     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       22051200 |               F
      25     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       22957200 |               F
      26     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       24307200 |               F
      27     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       25783600 |               F
      28     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       27019600 |               F
      29     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       28077200 |               F
      30     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       29459600 |               F
      31     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       29459600 |               F
      31     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       30626400 |               F
      32     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       31530000 |               F
      33     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       32684800 |               F
      34     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       33845200 |               F
      35     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       34920800 |               F
      36     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       36246800 |               F
      37     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       37189200 |               F
      38     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       38376400 |               F
      39     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       39662000 |               F
      40     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       39662000 |               F
      40     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       40810800 |               F
      41     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       42195200 |               F
      42     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       43396400 |               F
      43     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       45033200 |               F
      44     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       45983200 |               F
      45     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       45983200 |               F
      45     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       46886800 |               F
      46     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       47985600 |               F
      47     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       49273200 |               F
      48     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       50732800 |               F
