
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0289         960800 |               F
       2     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0363        1921600 |               F
       3     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0411        3309600 |               F
       4     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0442        4189200 |               F
       5     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0462        5371200 |               F
       6     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0475        6230000 |               F
       7     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0484        6404000 |               F
       8     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0490        7751600 |               F
       9     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0493        9013200 |               F
      10     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0496        9955600 |               F
      11     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0497       10900400 |               F
      12     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0498       11845200 |               F
      13     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0499       12816400 |               F
      14     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0499       12990400 |               F
      15     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0499       14157200 |               F
      16     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       15346800 |               F
      17     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       16433600 |               F
      18     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       17381200 |               F
      19     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       18857600 |               F
      20     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       20149200 |               F
      21     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       21436800 |               F
      22     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       22540400 |               F
      23     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       23832000 |               F
      24     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       25116400 |               F
      25     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       26515200 |               F
      26     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       27644800 |               F
      27     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       28548400 |               F
      28     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       29626000 |               F
      29     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       30686000 |               F
      30     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       31746000 |               F
      31     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       33248800 |               F
      32     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       34686000 |               F
      33     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       35761200 |               F
      34     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       36758000 |               F
      35     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       38142400 |               F
      36     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       39309200 |               F
      37     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       40768800 |               F
      38     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       41826400 |               F
      39     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       41963200 |               F
      40     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       43041200 |               F
      41     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       44520000 |               F
      42     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       46019200 |               F
      43     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       47519600 |               F
      44     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       48880400 |               F
      45     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       49017200 |               F
      46     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       50382800 |               F
