
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      47       3 ]      0.328948   -0.003284462  0.9380        0.0289         839600 |               F
       2     [      47       3 ]      0.328948   -0.003284462  0.9380        0.0363        1657600 |               F
       3     [      34       7 ]      0.144081   -0.235673115  0.9933        0.0411        2723200 |               F
       4     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0442        3940000 |               F
       5     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0462        5293200 |               F
       6     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0475        6437200 |               F
       7     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0484        7547600 |               F
       8     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0490        8530000 |               F
       9     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0493        9877600 |               F
      10     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0496       11370800 |               F
      11     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0497       12862800 |               F
      12     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0498       14309200 |               F
      13     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0499       15531200 |               F
      14     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0499       16915600 |               F
      15     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0499       18301200 |               F
      16     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0500       19700000 |               F
      17     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       20692000 |               F
      18     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       22094400 |               F
      19     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       23204800 |               F
      20     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       23341600 |               F
      21     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       24310800 |               F
      22     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       25405600 |               F
      23     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       26462800 |               F
      24     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       27720800 |               F
      25     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       29086400 |               F
      26     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       30164400 |               F
      27     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       31134400 |               F
      28     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       32672000 |               F
      29     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       34198800 |               F
      30     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       34198800 |               F
      30     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       35302400 |               F
      31     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       36495200 |               F
      32     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       37820000 |               F
      33     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       38986800 |               F
      34     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       40141600 |               F
      35     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       41304400 |               F
      36     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       42246800 |               F
      37     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       43629200 |               F
      38     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       43629200 |               F
      38     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       44616400 |               F
      39     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       45938800 |               F
      40     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       47118400 |               F
      41     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       48193600 |               F
      42     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       49375600 |               F
      43     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       50524400 |               F
