
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      47       3 ]      0.328948   -0.003284462  0.9380        0.0289         874400 |               F
       2     [      23      11 ]      0.053596   -0.008297757  0.9414        0.0363        1508800 |               F
       3     [      23      11 ]      0.053596   -0.008297757  0.9414        0.0411        1508800 |               F
       3     [      23      11 ]      0.053596   -0.008297757  0.9414        0.0411        2326800 |               F
       4     [      23      11 ]      0.053596   -0.008297757  0.9414        0.0442        2988000 |               F
       5     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0462        4215600 |               F
       6     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0475        5033600 |               F
       7     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0484        5719600 |               F
       8     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0490        6501600 |               F
       9     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0493        7155600 |               F
      10     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0496        7816800 |               F
      11     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0497        8628400 |               F
      12     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0498        9625200 |               F
      13     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0499       10677600 |               F
      14     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0499       11677200 |               F
      15     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0499       12126400 |               F
      16     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       13071200 |               F
      17     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       13915600 |               F
      18     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       15153200 |               F
      19     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       16440800 |               F
      20     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       17498000 |               F
      21     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       18702000 |               F
      22     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       18876000 |               F
      23     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       19823600 |               F
      24     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       20790400 |               F
      25     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       21883200 |               F
      26     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       23368400 |               F
      27     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       24656000 |               F
      28     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       25945200 |               F
      29     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       27055600 |               F
      30     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       28210400 |               F
      31     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       29372000 |               F
      32     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       30696800 |               F
      33     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       32190000 |               F
      34     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       33574400 |               F
      35     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       34834800 |               F
      36     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       36051600 |               F
      37     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       37589200 |               F
      38     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       38752000 |               F
      39     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       39906800 |               F
      40     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       40854400 |               F
      41     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       42008000 |               F
      42     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       43392400 |               F
      43     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       44681600 |               F
      44     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       46182000 |               F
      45     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       47239600 |               F
      46     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       48680400 |               F
      47     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       49860000 |               F
      48     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       51147600 |               F
