
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      56       0 ]      1.000000  -11.000000000  1.0000        0.0289         174000 |               F
       2     [      34       7 ]      0.162329   -0.023317234  0.9496        0.0363        1363600 |               F
       3     [      34       7 ]      0.162329   -0.023317234  0.9496        0.0411        2545600 |               F
       4     [      34       7 ]      0.162329   -0.023317234  0.9496        0.0442        3394400 |               F
       5     [      34       7 ]      0.162329   -0.023317234  0.9496        0.0462        4557200 |               F
       6     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0475        5622800 |               F
       7     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0484        6520000 |               F
       8     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0490        7378800 |               F
       9     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0493        7378800 |               F
       9     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0493        7378800 |               F
       9     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0493        8527600 |               F
      10     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0496        9682400 |               F
      11     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0497       10969200 |               F
      12     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0498       12130800 |               F
      13     [      18      13 ]      0.038143   -0.000452586  0.9480        0.0499       13252000 |               F
      14     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0499       14615200 |               F
      15     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0499       15474000 |               F
      16     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0500       16672800 |               F
      17     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       17652800 |               F
      18     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       19129200 |               F
      19     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       20273200 |               F
      20     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       21455200 |               F
      21     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       22397600 |               F
      22     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0500       23683200 |               F
      23     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       24589200 |               F
      24     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       25876000 |               F
      25     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       26050000 |               F
      26     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       27490800 |               F
      27     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       28797600 |               F
      28     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       29908000 |               F
      29     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       30850400 |               F
      30     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       31910400 |               F
      31     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       32855200 |               F
      32     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       32855200 |               F
      32     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       33850800 |               F
      33     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       34798400 |               F
      34     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       36084000 |               F
      35     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       37028800 |               F
      36     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       38230000 |               F
      37     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       39428800 |               F
      38     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       40792000 |               F
      39     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       42318800 |               F
      40     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       43971200 |               F
      41     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       45153200 |               F
      42     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       46478000 |               F
      43     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       47963200 |               F
      44     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       49050000 |               F
      45     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       50337600 |               F
