
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      23      11 ]      0.056988   -0.008690471  0.9299        0.0289         518800 |               F
       2     [      23      11 ]      0.056988   -0.008690471  0.9299        0.0363        1080400 |               F
       3     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0411        1982800 |               F
       4     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0442        2640400 |               F
       5     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0462        3468800 |               F
       6     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0475        4588400 |               F
       7     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0484        5550000 |               F
       8     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0490        6413200 |               F
       9     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0493        7637600 |               F
      10     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0496        8482800 |               F
      11     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0497        9593200 |               F
      12     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0498       10967200 |               F
      13     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0499       12156800 |               F
      14     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0499       13657200 |               F
      15     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0499       14516000 |               F
      16     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       15360400 |               F
      17     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       16417600 |               F
      18     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       17666800 |               F
      19     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       18776000 |               F
      20     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       20123600 |               F
      21     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       21490000 |               F
      22     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       22679600 |               F
      23     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       22679600 |               F
      23     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       24120400 |               F
      24     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       25159600 |               F
      25     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       26341600 |               F
      26     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       27247600 |               F
      27     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       28434800 |               F
      28     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       29722400 |               F
      29     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       31015200 |               F
      30     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       32251200 |               F
      31     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       33727600 |               F
      32     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       34805600 |               F
      33     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       36091200 |               F
      34     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       37378000 |               F
      35     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       38824400 |               F
      36     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       40344000 |               F
      37     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       41636800 |               F
      38     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       42540400 |               F
      39     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       43802000 |               F
      40     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       45302400 |               F
      41     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       46538400 |               F
      42     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       47382800 |               F
      43     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       48302000 |               F
      44     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       49400800 |               F
      45     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       50504400 |               F
