
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      28       9 ]      0.092784   -0.001401104  0.9272        0.0289         600400 |               F
       2     [      28       9 ]      0.092784   -0.001401104  0.9272        0.0363        1150800 |               F
       3     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0411        2081600 |               F
       4     [      18      13 ]      0.029996   -0.001039443  0.9386        0.0442        2950800 |               F
       5     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0462        4573600 |               F
       6     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0475        5956000 |               F
       7     [      11      16 ]      0.018119   -0.001738592  0.9499        0.0484        6936000 |               F
       8     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0490        7905200 |               F
       9     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0493        9058800 |               F
      10     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0496        9906400 |               F
      11     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0497       11096000 |               F
      12     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0498       12225600 |               F
      13     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0499       13121600 |               F
      14     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0499       14001200 |               F
      15     [       6      18 ]      0.013949   -0.000132773  0.9481        0.0499       14943600 |               F
      16     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       15847200 |               F
      17     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       16950800 |               F
      18     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       18008000 |               F
      19     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       18182000 |               F
      20     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       19242000 |               F
      21     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       20390800 |               F
      22     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       21482800 |               F
      23     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       23002400 |               F
      24     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       24502800 |               F
      25     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       25482800 |               F
      26     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       26574800 |               F
      27     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       26574800 |               F
      27     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       27796800 |               F
      28     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       28793600 |               F
      29     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       30192400 |               F
      30     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       31650800 |               F
      31     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       33036400 |               F
      32     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       34003200 |               F
      33     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       34906800 |               F
      34     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       34906800 |               F
      34     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       36070800 |               F
      35     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       37250400 |               F
      36     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       38412000 |               F
      37     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       38412000 |               F
      37     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       39383600 |               F
      38     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       40910400 |               F
      39     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       42180000 |               F
      40     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       43124800 |               F
      41     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       44414000 |               F
      42     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       45706800 |               F
      43     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       46999600 |               F
      44     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       47844000 |               F
      45     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       48810800 |               F
      46     [       3      20 ]      0.013243   -0.001970455  0.9598        0.0500       50302800 |               F
