
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0289         987200 |               F
       2     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0363        1950400 |               F
       3     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0411        3358800 |               F
       4     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0442        4761200 |               F
       5     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0462        5928000 |               F
       6     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0475        7275600 |               F
       7     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0484        8802400 |               F
       8     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0490        9889200 |               F
       9     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0493       11024800 |               F
      10     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0496       12223600 |               F
      11     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0497       13262800 |               F
      12     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0498       14739200 |               F
      13     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0499       15921200 |               F
      14     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0499       16996400 |               F
      15     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0499       18362800 |               F
      16     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       19420000 |               F
      17     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       20913200 |               F
      18     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       22108800 |               F
      19     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       23369200 |               F
      20     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       24532400 |               F
      21     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       26024400 |               F
      22     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       26161200 |               F
      23     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       27108800 |               F
      24     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       28458800 |               F
      25     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       29857600 |               F
      26     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       30807600 |               F
      27     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       31757600 |               F
      28     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       32965200 |               F
      29     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       34142400 |               F
      30     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       35218000 |               F
      31     [       9      17 ]      0.015691   -0.000613434  0.9488        0.0500       36509600 |               F
      32     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       37415600 |               F
      33     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       38894400 |               F
      34     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       38894400 |               F
      34     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       40094400 |               F
      35     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       41181200 |               F
      36     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       42680400 |               F
      37     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       43972000 |               F
      38     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       44922000 |               F
      39     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       46164400 |               F
      40     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       47682800 |               F
      41     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       48918800 |               F
      42     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       49868800 |               F
      43     [       5      19 ]      0.013319   -0.001529766  0.9534        0.0500       50944000 |               F
