
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      38       6 ]      0.186731   -0.093670796  0.9497        0.0289        1128000 |               F
       2     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0363        1820000 |               F
       3     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0411        3698000 |               F
       4     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0442        4724000 |               F
       5     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0462        6036000 |               F
       6     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0475        6036000 |               F
       6     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0475        7238000 |               F
       7     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0484        9626000 |               F
       8     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0490       10970000 |               F
       9     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0493       12892000 |               F
      10     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0496       13952000 |               F
      11     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0497       15036000 |               F
      12     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0498       16488000 |               F
      13     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0499       17800000 |               F
      14     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0499       19112000 |               F
      15     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0499       20268000 |               F
      16     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       20268000 |               F
      16     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       21444000 |               F
      17     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       23038000 |               F
      18     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       24182000 |               F
      19     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       25616000 |               F
      20     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       27174000 |               F
      21     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       28372000 |               F
      22     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       29516000 |               F
      23     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       31068000 |               F
      24     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       32754000 |               F
      25     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       33866000 |               F
      26     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       35134000 |               F
      27     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       36816000 |               F
      28     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       38080000 |               F
      29     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       39348000 |               F
      30     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       41250000 |               F
      31     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       42552000 |               F
      32     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       44972000 |               F
      33     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       46242000 |               F
      34     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       48166000 |               F
      35     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       49600000 |               F
      36     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       51260000 |               F
