
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       7      18 ]      0.013669   -0.001247158  0.9444        0.0289         540000 |               F
       2     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0363        2372000 |               F
       3     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0411        3490000 |               F
       4     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0442        4554000 |               F
       5     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0462        6114000 |               F
       6     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0475        7674000 |               F
       7     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0484        7926000 |               F
       8     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0490        9230000 |               F
       9     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0493       10500000 |               F
      10     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0496       11804000 |               F
      11     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0497       13366000 |               F
      12     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0498       15260000 |               F
      13     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       16520000 |               F
      14     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       17634000 |               F
      15     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       19258000 |               F
      16     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       20818000 |               F
      17     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       22186000 |               F
      18     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       23326000 |               F
      19     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       24636000 |               F
      20     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       26554000 |               F
      21     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       28084000 |               F
      22     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       29198000 |               F
      23     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       30462000 |               F
      24     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       32048000 |               F
      25     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       33360000 |               F
      26     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       34486000 |               F
      27     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       35746000 |               F
      28     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       38134000 |               F
      29     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       39826000 |               F
      30     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       40968000 |               F
      31     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       42198000 |               F
      32     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       43784000 |               F
      33     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       45534000 |               F
      34     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       47158000 |               F
      35     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       47158000 |               F
      35     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       48428000 |               F
      36     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       50406000 |               F
