
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0289         686000 |               F
       2     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0363        1580000 |               F
       3     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0411        2646000 |               F
       4     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0442        3342000 |               F
       5     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0462        4472000 |               F
       6     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0475        5252000 |               F
       7     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0484        7134000 |               F
       8     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0490        8754000 |               F
       9     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0493       10312000 |               F
      10     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0496       10312000 |               F
      10     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0496       11842000 |               F
      11     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0497       12936000 |               F
      12     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0498       14034000 |               F
      13     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       15446000 |               F
      14     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       17068000 |               F
      15     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       18496000 |               F
      16     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       20406000 |               F
      17     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       20406000 |               F
      17     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       21718000 |               F
      18     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       22956000 |               F
      19     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       24878000 |               F
      20     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       26008000 |               F
      21     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       27416000 |               F
      22     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       29166000 |               F
      23     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       30512000 |               F
      24     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       32042000 |               F
      25     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       33820000 |               F
      26     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       35050000 |               F
      27     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       36708000 |               F
      28     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       38632000 |               F
      29     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       39934000 |               F
      30     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       41494000 |               F
      31     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       42754000 |               F
      32     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       43982000 |               F
      33     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       45242000 |               F
      34     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       46924000 |               F
      35     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       48234000 |               F
      36     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       49912000 |               F
      37     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       51250000 |               F
