
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       8      17 ]      0.015485   -0.000195049  0.9427        0.0289         542000 |               F
       2     [       8      17 ]      0.015485   -0.000195049  0.9427        0.0363        1084000 |               F
       3     [       8      17 ]      0.015485   -0.000195049  0.9427        0.0411        1840000 |               F
       4     [       8      17 ]      0.015485   -0.000195049  0.9427        0.0442        2546000 |               F
       5     [       8      17 ]      0.015485   -0.000195049  0.9427        0.0462        4458000 |               F
       6     [       8      17 ]      0.015485   -0.000195049  0.9427        0.0475        5736000 |               F
       7     [       8      17 ]      0.016064   -0.001809771  0.9586        0.0484        6436000 |               F
       8     [       8      17 ]      0.016064   -0.001809771  0.9586        0.0490        7634000 |               F
       9     [       8      17 ]      0.016064   -0.001809771  0.9586        0.0493        8732000 |               F
      10     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0496       10162000 |               F
      11     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0497       11596000 |               F
      12     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0498       13030000 |               F
      13     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       14484000 |               F
      14     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       14736000 |               F
      15     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       16030000 |               F
      16     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       17398000 |               F
      17     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       19308000 |               F
      18     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       20422000 |               F
      19     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       21954000 |               F
      20     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       23406000 |               F
      21     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       24674000 |               F
      22     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       26268000 |               F
      23     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       27412000 |               F
      24     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       28680000 |               F
      25     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       29974000 |               F
      26     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       31892000 |               F
      27     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       33162000 |               F
      28     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       34570000 |               F
      29     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       36022000 |               F
      30     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       38086000 |               F
      31     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       40048000 |               F
      32     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       41302000 |               F
      33     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       43292000 |               F
      34     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       44710000 |               F
      35     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       46302000 |               F
      36     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       48230000 |               F
      37     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       49566000 |               F
      38     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       51120000 |               F
