
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      22      11 ]      0.055830   -0.034138906  0.9462        0.0289        1160000 |               F
       2     [      22      11 ]      0.065481   -0.001127413  0.9426        0.0363        3198000 |               F
       3     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0411        3978000 |               F
       4     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0442        4684000 |               F
       5     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0462        5350000 |               F
       6     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0475        6198000 |               F
       7     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0484        8568000 |               F
       8     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0490        8568000 |               F
       8     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0490        9570000 |               F
       9     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0493       10688000 |               F
      10     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0496       12310000 |               F
      11     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0497       13456000 |               F
      12     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0498       14602000 |               F
      13     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0499       16168000 |               F
      14     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0499       17598000 |               F
      15     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0499       18682000 |               F
      16     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       20134000 |               F
      17     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       21792000 |               F
      18     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       23452000 |               F
      19     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       24578000 |               F
      20     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       25776000 |               F
      21     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       27442000 |               F
      22     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       29366000 |               F
      23     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       30668000 |               F
      24     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       33056000 |               F
      25     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       34326000 |               F
      26     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       36250000 |               F
      27     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       37552000 |               F
      28     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       39542000 |               F
      29     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       41198000 |               F
      30     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       42338000 |               F
      31     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       44088000 |               F
      32     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       46032000 |               F
      33     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       47292000 |               F
      34     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       49042000 |               F
      35     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       50352000 |               F
