
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0289        1408000 |               F
       2     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0363        2668000 |               F
       3     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0411        3698000 |               F
       4     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0442        5296000 |               F
       5     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0462        6856000 |               F
       6     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0475        8134000 |               F
       7     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0484        9400000 |               F
       8     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0490       10712000 |               F
       9     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0493       11830000 |               F
      10     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0496       13018000 |               F
      11     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0497       14288000 |               F
      12     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0498       15382000 |               F
      13     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0499       16480000 |               F
      14     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0499       17678000 |               F
      15     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0499       18822000 |               F
      16     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       20088000 |               F
      17     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       21358000 |               F
      18     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       22794000 |               F
      19     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       24200000 |               F
      20     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       25792000 |               F
      21     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       27210000 |               F
      22     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       28574000 |               F
      23     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       29886000 |               F
      24     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       31576000 |               F
      25     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       33292000 |               F
      26     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       34490000 |               F
      27     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       35834000 |               F
      28     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       37456000 |               F
      29     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       39116000 |               F
      30     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       40680000 |               F
      31     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       41992000 |               F
      32     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       43222000 |               F
      33     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       44410000 |               F
      34     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       45712000 |               F
      35     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       47118000 |               F
      36     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       48716000 |               F
      37     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       50278000 |               F
