
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      33       5 ]      0.456670   -0.112796758  0.9513        0.0289         586400 |               F
       2     [      10      18 ]      0.162808   -0.001444913  0.9622        0.0363        1186800 |               F
       3     [      10      18 ]      0.162808   -0.001444913  0.9622        0.0411        1186800 |               F
       3     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0411        2670000 |               F
       4     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0442        3472800 |               F
       5     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0462        4631200 |               F
       6     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0475        6660000 |               F
       7     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0484        9588400 |               F
       8     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0490       12253200 |               F
       9     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0493       12253200 |               F
       9     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0493       12253200 |               F
       9     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0493       14317200 |               F
      10     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0496       16962800 |               F
      11     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0497       19608400 |               F
      12     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0498       22272000 |               F
      13     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0499       22968000 |               F
      14     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0499       23684400 |               F
      15     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0499       23684400 |               F
      15     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0499       23684400 |               F
      15     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0499       26331200 |               F
      16     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0500       27199600 |               F
      17     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0500       31088000 |               F
      18     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0500       36117600 |               F
      19     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0500       38198400 |               F
      20     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0500       41091200 |               F
      21     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0500       44019600 |               F
      22     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0500       44019600 |               F
      22     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0500       46525600 |               F
      23     [      10      18 ]      0.161864   -0.018552327  1.0000        0.0500       52236800 |               F
