
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      23      10 ]      0.239124   -0.019450888  0.9466        0.0289        1454000 |               F
       2     [       7      20 ]      0.163344   -0.000005112  0.9427        0.0363        2226800 |               F
       3     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0411        3017600 |               F
       4     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0442        3017600 |               F
       4     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0442        3824000 |               F
       5     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0462        6267600 |               F
       6     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0475        7066400 |               F
       7     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0484        7907600 |               F
       8     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0490        9192000 |               F
       9     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0493        9192000 |               F
       9     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0493        9979200 |               F
      10     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0496       10785600 |               F
      11     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0497       11944800 |               F
      12     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0498       13880000 |               F
      13     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       14717600 |               F
      14     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       15640400 |               F
      15     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       15640400 |               F
      15     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       16714400 |               F
      16     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       18037200 |               F
      17     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       19164000 |               F
      18     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       19164000 |               F
      18     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       20313200 |               F
      19     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       22248400 |               F
      20     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       23047200 |               F
      21     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       24982400 |               F
      22     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       26410000 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       27052400 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       28156800 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       29974800 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       30708000 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       31868800 |               F
      28     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       34339600 |               F
      29     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       36229600 |               F
      30     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       40260000 |               F
      31     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       44592000 |               F
      32     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       44592000 |               F
      32     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       44592000 |               F
      32     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       46465200 |               F
      33     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       48192800 |               F
      34     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       50009600 |               F
