
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      27       8 ]      0.309206   -0.001903189  0.9428        0.0289        1465600 |               F
       2     [       7      20 ]      0.163344   -0.000005112  0.9427        0.0363        2256400 |               F
       3     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0411        3062800 |               F
       4     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0442        5530400 |               F
       5     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0462        6317600 |               F
       6     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0475        7030800 |               F
       7     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0484        9400000 |               F
       8     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0490        9400000 |               F
       8     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0490        9400000 |               F
       8     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0490       10234800 |               F
       9     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0493       11361600 |               F
      10     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0496       12789200 |               F
      11     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0497       14072400 |               F
      12     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0498       14893200 |               F
      13     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       15734400 |               F
      14     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       16524000 |               F
      15     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       17256400 |               F
      16     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       17854800 |               F
      17     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       19367200 |               F
      18     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       20580400 |               F
      19     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       21737600 |               F
      20     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       23538800 |               F
      21     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       26351200 |               F
      22     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       27048400 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       27238800 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       28396000 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       32725600 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       35164000 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       36361600 |               F
      28     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       37559200 |               F
      29     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       41590800 |               F
      30     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       43464000 |               F
      31     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       43464000 |               F
      31     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       45357600 |               F
      32     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       46586800 |               F
      33     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       47917600 |               F
      34     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       49775200 |               F
      35     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       52172800 |               F
