
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       7      20 ]      0.163344   -0.000005112  0.9427        0.0289         784800 |               F
       2     [       7      20 ]      0.163344   -0.000005112  0.9427        0.0363         784800 |               F
       2     [       7      20 ]      0.163344   -0.000005112  0.9427        0.0363        2272000 |               F
       3     [       7      20 ]      0.163344   -0.000005112  0.9427        0.0411        3682800 |               F
       4     [       7      20 ]      0.163344   -0.000005112  0.9427        0.0442        5114000 |               F
       5     [       7      20 ]      0.161864   -0.005614499  0.9901        0.0462        5375600 |               F
       6     [       7      20 ]      0.161864   -0.005614499  0.9901        0.0475        9407200 |               F
       7     [       7      20 ]      0.161864   -0.005614499  0.9901        0.0484       13739200 |               F
       8     [       7      20 ]      0.161864   -0.005614499  0.9901        0.0490       17770800 |               F
       9     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0493       18966000 |               F
      10     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0496       20782800 |               F
      11     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0497       21907600 |               F
      12     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0498       23068400 |               F
      13     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       24656400 |               F
      14     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       26584400 |               F
      15     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       28330000 |               F
      16     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       29451200 |               F
      17     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       30986400 |               F
      18     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       32200800 |               F
      19     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       33014000 |               F
      20     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       34206000 |               F
      21     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       38536800 |               F
      22     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       39270000 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       39270000 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       41107200 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       42268000 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       46598800 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       48379600 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       49592000 |               F
      28     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       50749200 |               F
