
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      44       0 ]      1.000000   -7.000000000  1.0000        0.0289         234400 |               F
       2     [      27       8 ]      0.320795   -0.012785106  0.9545        0.0363        3123600 |               F
       3     [      27       8 ]      0.320795   -0.012785106  0.9545        0.0411        5955200 |               F
       4     [      16      14 ]      0.170380   -0.000314653  0.9529        0.0442        7507200 |               F
       5     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0462        8204400 |               F
       6     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0475        9718000 |               F
       7     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0484       10531200 |               F
       8     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0490       12346800 |               F
       9     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0493       13596000 |               F
      10     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0496       13596000 |               F
      10     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0496       15993600 |               F
      11     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0497       18391200 |               F
      12     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0498       20120000 |               F
      13     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       21672000 |               F
      14     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       25740800 |               F
      15     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       28572400 |               F
      16     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       30406000 |               F
      17     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       34738000 |               F
      18     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       36667200 |               F
      19     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       37345200 |               F
      20     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       39799200 |               F
      21     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       40612400 |               F
      22     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       41309600 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       41309600 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       43199600 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       43896800 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       45657200 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       46470400 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       48287200 |               F
      28     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       52619200 |               F
