
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      38       3 ]      0.624700   -0.000216311  0.9521        0.0289        4328400 |               F
       2     [      23      10 ]      0.242446   -0.002938953  0.9533        0.0363        6078000 |               F
       3     [      23      10 ]      0.242446   -0.002938953  0.9533        0.0411       10407600 |               F
       4     [      23      10 ]      0.242446   -0.002938953  0.9533        0.0442       10407600 |               F
       4     [      23      10 ]      0.242446   -0.002938953  0.9533        0.0442       14737200 |               F
       5     [      23      10 ]      0.242446   -0.002938953  0.9533        0.0462       16653600 |               F
       6     [      23      10 ]      0.242446   -0.002938953  0.9533        0.0475       18400400 |               F
       7     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0484       19646000 |               F
       8     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0490       21576800 |               F
       9     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0493       22643600 |               F
      10     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0496       24157200 |               F
      11     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0497       25242400 |               F
      12     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0498       29574400 |               F
      13     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       29574400 |               F
      13     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       30729200 |               F
      14     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       31943600 |               F
      15     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       33860000 |               F
      16     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       35608000 |               F
      17     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       36886000 |               F
      18     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       36886000 |               F
      18     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       37528000 |               F
      19     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       38636000 |               F
      20     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       42686800 |               F
      21     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       46700400 |               F
      22     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       49118400 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       50314800 |               F
