
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      16      14 ]      0.171473   -0.002999358  0.9401        0.0289         542800 |               F
       2     [      16      14 ]      0.173106   -0.000935486  0.9435        0.0363        2232400 |               F
       3     [      16      14 ]      0.173106   -0.000935486  0.9435        0.0411        3320800 |               F
       4     [      16      14 ]      0.170380   -0.000314653  0.9529        0.0442        3973600 |               F
       5     [      16      14 ]      0.170380   -0.000314653  0.9529        0.0462        5525600 |               F
       6     [      16      14 ]      0.170380   -0.000314653  0.9529        0.0475        6555200 |               F
       7     [      16      14 ]      0.170380   -0.000314653  0.9529        0.0484        8392400 |               F
       8     [      16      14 ]      0.170380   -0.000314653  0.9529        0.0490        9422000 |               F
       9     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0493       10064000 |               F
      10     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0496       10064000 |               F
      10     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0496       11577600 |               F
      11     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0497       13325600 |               F
      12     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0498       14355200 |               F
      13     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       18424000 |               F
      14     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       22752400 |               F
      15     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       22752400 |               F
      15     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       27082000 |               F
      16     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       31150800 |               F
      17     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       31385200 |               F
      18     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       35717200 |               F
      19     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       36893600 |               F
      20     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       37626800 |               F
      21     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       38443600 |               F
      22     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       39547600 |               F
      23     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       41082800 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       42279200 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       46349200 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       48746800 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       49871600 |               F
      28     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       51120800 |               F
