
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      23      10 ]      0.239124   -0.019450888  0.9466        0.0289        1338800 |               F
       2     [      23      10 ]      0.239124   -0.019450888  0.9466        0.0363        1338800 |               F
       2     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0363        2169200 |               F
       3     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0411        2958800 |               F
       4     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0442        4255600 |               F
       5     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0462        5178400 |               F
       6     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0475        6532800 |               F
       7     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0484        7830800 |               F
       8     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0490        8674400 |               F
       9     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0493        9473200 |               F
      10     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0496       10256400 |               F
      11     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0497       11076800 |               F
      12     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0498       12487600 |               F
      13     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       13286400 |               F
      14     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       15242000 |               F
      15     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       15991600 |               F
      16     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       16782400 |               F
      17     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       16782400 |               F
      17     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       16782400 |               F
      17     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       17568400 |               F
      18     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       18727600 |               F
      19     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       18727600 |               F
      19     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       19326000 |               F
      20     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       21219600 |               F
      21     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       22324000 |               F
      22     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       22558400 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       24093600 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       26043200 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       26043200 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       28497200 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       29230400 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       30781200 |               F
      28     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       32728400 |               F
      29     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       34488800 |               F
      30     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       35756400 |               F
      31     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       38864000 |               F
      32     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       40737200 |               F
      33     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       42288000 |               F
      34     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       43534800 |               F
      35     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       47865600 |               F
      36     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       49400800 |               F
      37     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       52548000 |               F
