
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0289         922800 |               F
       2     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0363        1576400 |               F
       3     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0411        2858800 |               F
       4     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0442        4269600 |               F
       5     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0462        5036000 |               F
       6     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0475        5036000 |               F
       6     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0475        5750400 |               F
       7     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0484        7217200 |               F
       8     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0490        8571600 |               F
       9     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0493        9406400 |               F
      10     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0496        9406400 |               F
      10     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0496       10817200 |               F
      11     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0497       15557200 |               F
      12     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0498       19886800 |               F
      13     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       20972000 |               F
      14     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       22185200 |               F
      15     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       23970400 |               F
      16     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       25127600 |               F
      17     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       26342000 |               F
      18     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       26342000 |               F
      18     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       28125200 |               F
      19     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       29885600 |               F
      20     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       29885600 |               F
      20     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       33955600 |               F
      21     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       38024400 |               F
      22     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       39646000 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       43696800 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       46150800 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       46150800 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       46848000 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       48046800 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       48046800 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       49154800 |               F
      28     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       50883600 |               F
