
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      27       8 ]      0.309206   -0.001903189  0.9428        0.0289        3569200 |               F
       2     [      19      12 ]      0.191837   -0.000508610  0.9428        0.0363        4317600 |               F
       3     [      19      12 ]      0.191837   -0.000508610  0.9428        0.0411        4317600 |               F
       3     [      19      12 ]      0.191837   -0.000508610  0.9428        0.0411        7906000 |               F
       4     [      19      12 ]      0.194278   -0.000466697  0.9525        0.0442       12700400 |               F
       5     [      19      12 ]      0.194278   -0.000466697  0.9525        0.0462       13708800 |               F
       6     [      19      12 ]      0.194278   -0.000466697  0.9525        0.0475       17759600 |               F
       7     [      19      12 ]      0.194278   -0.000466697  0.9525        0.0484       18789200 |               F
       8     [      19      12 ]      0.194278   -0.000466697  0.9525        0.0490       19854000 |               F
       9     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0493       20551200 |               F
      10     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0496       22299200 |               F
      11     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0497       26631200 |               F
      12     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0498       28544800 |               F
      13     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       32874400 |               F
      14     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       33923200 |               F
      15     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       36775200 |               F
      16     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       37009600 |               F
      17     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       37009600 |               F
      17     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       37009600 |               F
      17     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       37009600 |               F
      17     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       38959200 |               F
      18     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       40024000 |               F
      19     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       40721200 |               F
      20     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       43646400 |               F
      21     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       43880800 |               F
      22     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       45126400 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       46340800 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       47501600 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       49359200 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       51813200 |               F
