
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0289         879600 |               F
       2     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0363        1623200 |               F
       3     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0411        2944000 |               F
       4     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0442        7682800 |               F
       5     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0462        9463600 |               F
       6     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0475        9463600 |               F
       6     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0475       10548800 |               F
       7     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0484       10548800 |               F
       7     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0484       14617600 |               F
       8     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0490       15429600 |               F
       9     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0493       15664000 |               F
      10     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0496       16786400 |               F
      11     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0497       21118400 |               F
      12     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0498       22331600 |               F
      13     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       23529200 |               F
      14     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       25117200 |               F
      15     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       26934000 |               F
      16     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       28750800 |               F
      17     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       30496400 |               F
      18     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       33348400 |               F
      19     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       34543600 |               F
      20     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       36057200 |               F
      21     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       37570800 |               F
      22     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       38367200 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       39524400 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       41075200 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       42196400 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       43337600 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       45065200 |               F
      28     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       46204400 |               F
      29     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       47985200 |               F
      30     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       47985200 |               F
      30     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       49745600 |               F
      31     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       52127600 |               F
