
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      33       5 ]      0.456670   -0.112796758  0.9513        0.0289         663200 |               F
       2     [      10      18 ]      0.162808   -0.001444913  0.9622        0.0363        1338000 |               F
       3     [      10      18 ]      0.162808   -0.001444913  0.9622        0.0411        1338000 |               F
       3     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0411        5073200 |               F
       4     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0442        5073200 |               F
       4     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0442        5914400 |               F
       5     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0462        6570400 |               F
       6     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0475        7212800 |               F
       7     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0484        7212800 |               F
       7     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0484        8262000 |               F
       8     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0490       10099200 |               F
       9     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0493       10099200 |               F
       9     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0493       11328000 |               F
      10     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0496       11328000 |               F
      10     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0496       12142400 |               F
      11     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0497       13389200 |               F
      12     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0498       14603600 |               F
      13     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       17549200 |               F
      14     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       19366000 |               F
      15     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       20594800 |               F
      16     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       23407200 |               F
      17     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       24532000 |               F
      18     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       26461200 |               F
      19     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       27675600 |               F
      20     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       27675600 |               F
      20     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       29006400 |               F
      21     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       33337200 |               F
      22     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       34551600 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       36086800 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       39213600 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       43264400 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       43454800 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       47784400 |               F
      28     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       49601200 |               F
      29     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       51348000 |               F
