
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      10      18 ]      0.162808   -0.001444913  0.9622        0.0289         510400 |               F
       2     [      10      18 ]      0.162808   -0.001444913  0.9622        0.0363        1099200 |               F
       3     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0411        3597200 |               F
       4     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0442        7166400 |               F
       5     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0462        8001200 |               F
       6     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0475        9412000 |               F
       7     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0484       10104000 |               F
       8     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0490       11026800 |               F
       9     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0493       11760800 |               F
      10     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0496       12849200 |               F
      11     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0497       13655600 |               F
      12     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0498       14953600 |               F
      13     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       14953600 |               F
      13     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       16909200 |               F
      14     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       20495200 |               F
      15     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       20495200 |               F
      15     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       21238800 |               F
      16     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       22161600 |               F
      17     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       23428000 |               F
      18     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       24859200 |               F
      19     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       24859200 |               F
      19     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       25891200 |               F
      20     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       30630000 |               F
      21     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       34661600 |               F
      22     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       37115600 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       39947200 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       41072000 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       41072000 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       41072000 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       42852800 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       45306800 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       47236000 |               F
      28     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       49710400 |               F
      29     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       52184800 |               F
