
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0289         870000 |               F
       2     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0363        1660800 |               F
       3     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0411        3241600 |               F
       4     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0442        3884000 |               F
       5     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0462        5757200 |               F
       6     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0475        9826000 |               F
       7     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0484       10016400 |               F
       8     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0490       11120800 |               F
       9     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0493       12656000 |               F
      10     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0496       13262000 |               F
      11     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0497       15284800 |               F
      12     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0498       17101600 |               F
      13     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       18652400 |               F
      14     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       19294400 |               F
      15     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       20027600 |               F
      16     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       21774400 |               F
      17     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       22436800 |               F
      18     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       24254800 |               F
      19     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       24952000 |               F
      20     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       26502800 |               F
      21     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       27605600 |               F
      22     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       31937600 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       35065600 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       39116400 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       40273600 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       40464000 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       41278400 |               F
      28     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       42386400 |               F
      29     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       44202000 |               F
      30     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       45015200 |               F
      31     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       45828400 |               F
      32     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       48717600 |               F
      33     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       52766000 |               F
