
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      23      10 ]      0.239124   -0.019450888  0.9466        0.0289        1335200 |               F
       2     [      23      10 ]      0.239124   -0.019450888  0.9466        0.0363        2619600 |               F
       3     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0411        3328400 |               F
       4     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0442        6934800 |               F
       5     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0462        7623200 |               F
       6     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0475        8720800 |               F
       7     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0484       10131600 |               F
       8     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0490       10922400 |               F
       9     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0493       13272400 |               F
      10     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0496       18011200 |               F
      11     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0497       20863200 |               F
      12     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0498       24914000 |               F
      13     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       25963200 |               F
      14     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       25963200 |               F
      14     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       25963200 |               F
      14     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       27085600 |               F
      15     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0499       27782800 |               F
      16     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       27973200 |               F
      17     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       29222400 |               F
      18     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       30290400 |               F
      19     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       31023600 |               F
      20     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       32804400 |               F
      21     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       34564800 |               F
      22     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       35769600 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       36502800 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       36502800 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       38398800 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       41229200 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       43046000 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       44274800 |               F
      28     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       45008000 |               F
      29     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       46847600 |               F
      30     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       48062000 |               F
      31     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       48062000 |               F
      31     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       48062000 |               F
      31     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       50459600 |               F
