
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      19      12 ]      0.189716   -0.000831410  0.9328        0.0289         603600 |               F
       2     [      19      12 ]      0.189716   -0.000831410  0.9328        0.0363        1192400 |               F
       3     [      10      18 ]      0.162808   -0.001444913  0.9622        0.0411        1862400 |               F
       4     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0442        6220400 |               F
       5     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0462        6862400 |               F
       6     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0475        6862400 |               F
       6     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0475        7675600 |               F
       7     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0484        9547600 |               F
       8     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0490       10614400 |               F
       9     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0493       12361200 |               F
      10     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0496       14234400 |               F
      11     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0497       15264000 |               F
      12     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0498       15870000 |               F
      13     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       17819600 |               F
      14     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       20651200 |               F
      15     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       22411600 |               F
      16     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       22411600 |               F
      16     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       23108800 |               F
      17     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       25526800 |               F
      18     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       26629600 |               F
      19     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       27735200 |               F
      20     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       29572400 |               F
      21     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       32718400 |               F
      22     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       32718400 |               F
      22     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       34612000 |               F
      23     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       35824400 |               F
      24     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       37412400 |               F
      25     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       37412400 |               F
      25     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       40262000 |               F
      26     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       42716000 |               F
      27     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       47048000 |               F
      28     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       49466000 |               F
      29     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       50199200 |               F
