
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      10      18 ]      0.162808   -0.001444913  0.9622        0.0289         536800 |               F
       2     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0363        1963600 |               F
       3     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0411        2656800 |               F
       4     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0442        3390400 |               F
       5     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0462        4478800 |               F
       6     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0475        5833200 |               F
       7     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0484        7187600 |               F
       8     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0490        8674800 |               F
       9     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0493       11064400 |               F
      10     [      10      18 ]      0.163404   -0.000152457  0.9434        0.0496       11814000 |               F
      11     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0497       12075600 |               F
      12     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0498       16107200 |               F
      13     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       20176000 |               F
      14     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       21936400 |               F
      15     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       21936400 |               F
      15     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0499       23753200 |               F
      16     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       27822000 |               F
      17     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       29751200 |               F
      18     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       31569200 |               F
      19     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       33329600 |               F
      20     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       37660400 |               F
      21     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       41711200 |               F
      22     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       41945600 |               F
      23     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       41945600 |               F
      23     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       43068000 |               F
      24     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       43801200 |               F
      25     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       46254000 |               F
      26     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       47430400 |               F
      27     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       47430400 |               F
      27     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       47664800 |               F
      28     [      10      18 ]      0.161864   -0.022784465  1.0000        0.0500       51733600 |               F
