
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      38       3 ]      0.624700   -0.000216311  0.9521        0.0289        4328400 |               F
       2     [      27       8 ]      0.320795   -0.012785106  0.9545        0.0363        7160000 |               F
       3     [      23      10 ]      0.242446   -0.002938953  0.9533        0.0411        9053600 |               F
       4     [      16      14 ]      0.170380   -0.000314653  0.9529        0.0442       10641600 |               F
       5     [      16      14 ]      0.170380   -0.000314653  0.9529        0.0462       14973600 |               F
       6     [      16      14 ]      0.170380   -0.000314653  0.9529        0.0475       14973600 |               F
       6     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0475       16220400 |               F
       7     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0484       18057600 |               F
       8     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0490       22389600 |               F
       9     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0493       25221200 |               F
      10     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0496       26270000 |               F
      11     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0497       27375600 |               F
      12     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0498       28706400 |               F
      13     [       8      19 ]      0.160768   -0.000027466  0.9628        0.0499       30727200 |               F
      14     [       8      19 ]      0.160768   -0.000027466  0.9628        0.0499       31323600 |               F
      15     [       8      19 ]      0.160768   -0.000027466  0.9628        0.0499       37036000 |               F
      16     [       8      19 ]      0.160768   -0.000027466  0.9628        0.0500       37036000 |               F
      16     [       8      19 ]      0.160768   -0.000027466  0.9628        0.0500       39172800 |               F
      17     [       8      19 ]      0.160768   -0.000027466  0.9628        0.0500       42472800 |               F
      18     [       8      19 ]      0.160768   -0.000027466  0.9628        0.0500       44593200 |               F
      19     [       8      19 ]      0.160768   -0.000027466  0.9628        0.0500       45380400 |               F
      20     [       8      19 ]      0.160768   -0.000027466  0.9628        0.0500       48083600 |               F
      21     [       8      19 ]      0.160768   -0.000027466  0.9628        0.0500       48083600 |               F
      21     [       8      19 ]      0.160768   -0.000027466  0.9628        0.0500       50205200 |               F
