
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      33       5 ]      0.456670   -0.112796758  0.9513        0.0289         605600 |               F
       2     [      33       5 ]      0.456670   -0.112796758  0.9513        0.0363        1172800 |               F
       3     [      27       8 ]      0.309206   -0.001903189  0.9428        0.0411        3803200 |               F
       4     [      16      14 ]      0.173106   -0.000935486  0.9435        0.0442        4891600 |               F
       5     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0462        5814400 |               F
       6     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0475        9420800 |               F
       7     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0484       10116000 |               F
       8     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0490       11582800 |               F
       9     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0493       12297200 |               F
      10     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0496       13375600 |               F
      11     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0497       14465200 |               F
      12     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0498       15553600 |               F
      13     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       16642000 |               F
      14     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       19086800 |               F
      15     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0499       20497600 |               F
      16     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       21908400 |               F
      17     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       23356400 |               F
      18     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       24180800 |               F
      19     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       25591600 |               F
      20     [       8      19 ]      0.163296   -0.001017553  0.9535        0.0500       29198000 |               F
      21     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       29796400 |               F
      22     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       31111600 |               F
      23     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       32442400 |               F
      24     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       33659600 |               F
      25     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       34767600 |               F
      26     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       35922400 |               F
      27     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       37650000 |               F
      28     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       39185200 |               F
      29     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       39185200 |               F
      29     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       40310000 |               F
      30     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       42764000 |               F
      31     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       44512000 |               F
      32     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       46986400 |               F
      33     [       8      19 ]      0.160485   -0.000060787  0.9539        0.0500       51055200 |               F
