
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      44       0 ]      1.000000   -7.000000000  1.0000        0.0289         252000 |               F
       2     [      31       6 ]      0.417266   -0.004082895  0.9527        0.0363        1248000 |               F
       3     [      31       6 ]      0.417266   -0.004082895  0.9527        0.0411        2274000 |               F
       4     [      31       6 ]      0.417266   -0.004082895  0.9527        0.0442        3808000 |               F
       5     [      31       6 ]      0.417266   -0.004082895  0.9527        0.0462        4834000 |               F
       6     [      31       6 ]      0.417266   -0.004082895  0.9527        0.0475        6366000 |               F
       7     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0484        7966000 |               F
       8     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0490        9570000 |               F
       9     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0493       12394000 |               F
      10     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0496       14262000 |               F
      11     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0497       14262000 |               F
      11     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0497       14262000 |               F
      11     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0497       15916000 |               F
      12     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0498       17580000 |               F
      13     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0499       19112000 |               F
      14     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0499       20796000 |               F
      15     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0499       22462000 |               F
      16     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0500       24178000 |               F
      17     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       26444000 |               F
      18     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       28282000 |               F
      19     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       29366000 |               F
      20     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       30802000 |               F
      21     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       32530000 |               F
      22     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       34130000 |               F
      23     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       35750000 |               F
      24     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       37504000 |               F
      25     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       37504000 |               F
      25     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       39220000 |               F
      26     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       39220000 |               F
      26     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       40752000 |               F
      27     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       41004000 |               F
      28     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       42608000 |               F
      29     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       44538000 |               F
      30     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       45690000 |               F
      31     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       45690000 |               F
      31     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       47126000 |               F
      32     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       48642000 |               F
      33     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       48642000 |               F
      33     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       50370000 |               F
