
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0289        1912000 |               F
       2     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0363        2992000 |               F
       3     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0411        5338000 |               F
       4     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0442        6516000 |               F
       5     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0462        7908000 |               F
       6     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0475        8968000 |               F
       7     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0484        8968000 |               F
       7     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0484        9678000 |               F
       8     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0490       11526000 |               F
       9     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0493       12582000 |               F
      10     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0496       13602000 |               F
      11     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0497       14702000 |               F
      12     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0498       15740000 |               F
      13     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0499       15740000 |               F
      13     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0499       16396000 |               F
      14     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0499       18050000 |               F
      15     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0499       19620000 |               F
      16     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       21156000 |               F
      17     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       22670000 |               F
      18     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       23760000 |               F
      19     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       25452000 |               F
      20     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       25452000 |               F
      20     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       25704000 |               F
      21     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       25704000 |               F
      21     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       26960000 |               F
      22     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       28890000 |               F
      23     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       30428000 |               F
      24     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       32048000 |               F
      25     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       32048000 |               F
      25     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       33618000 |               F
      26     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       35216000 |               F
      27     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       36908000 |               F
      28     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       38374000 |               F
      29     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       39558000 |               F
      30     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       40902000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       42312000 |               F
      32     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       43694000 |               F
      33     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       45442000 |               F
      34     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       46974000 |               F
      35     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       48410000 |               F
      36     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       50010000 |               F
