
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      27       8 ]      0.292332   -0.012636511  0.9349        0.0289         560000 |               F
       2     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0363        1742000 |               F
       3     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0411        2580000 |               F
       4     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0442        2580000 |               F
       4     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0442        3542000 |               F
       5     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0462        4450000 |               F
       6     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0475        5346000 |               F
       7     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0484        6410000 |               F
       8     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0490        7398000 |               F
       9     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0493        8458000 |               F
      10     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0496        8458000 |               F
      10     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0496        9554000 |               F
      11     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0497       10516000 |               F
      12     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0498       11702000 |               F
      13     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       12798000 |               F
      14     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       12798000 |               F
      14     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       13818000 |               F
      15     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       13818000 |               F
      15     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       15070000 |               F
      16     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       16170000 |               F
      17     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       17314000 |               F
      18     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       18492000 |               F
      19     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       19908000 |               F
      20     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       21756000 |               F
      21     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       22794000 |               F
      22     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       23858000 |               F
      23     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       24958000 |               F
      24     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       26052000 |               F
      25     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       26724000 |               F
      26     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       28248000 |               F
      27     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       31138000 |               F
      28     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       32766000 |               F
      29     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       35066000 |               F
      30     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       36898000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       36898000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       38562000 |               F
      32     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       40182000 |               F
      33     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       41716000 |               F
      34     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       41716000 |               F
      34     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       41716000 |               F
      34     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       43382000 |               F
      35     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       45098000 |               F
      36     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       46668000 |               F
      37     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       49492000 |               F
      38     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       52378000 |               F
