
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0289        1400000 |               F
       2     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0363        2110000 |               F
       3     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0411        3930000 |               F
       4     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0442        6340000 |               F
       5     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0462        7178000 |               F
       6     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0475        9090000 |               F
       7     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0484        9898000 |               F
       8     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0490        9898000 |               F
       8     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0490       10928000 |               F
       9     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0493       13274000 |               F
      10     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0496       14304000 |               F
      11     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0497       15334000 |               F
      12     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0498       16172000 |               F
      13     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0499       16914000 |               F
      14     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0499       19328000 |               F
      15     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0499       20480000 |               F
      16     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0500       22828000 |               F
      17     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0500       25238000 |               F
      18     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0500       26262000 |               F
      19     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0500       28022000 |               F
      20     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0500       30438000 |               F
      21     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0500       31532000 |               F
      22     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0500       32710000 |               F
      23     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0500       33950000 |               F
      24     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       34650000 |               F
      25     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       36304000 |               F
      26     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       37970000 |               F
      27     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       39574000 |               F
      28     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       41038000 |               F
      29     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       42702000 |               F
      30     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       44398000 |               F
      31     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       46674000 |               F
      32     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       48428000 |               F
      33     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0500       50636000 |               F
