
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      27       8 ]      0.304338   -0.001248747  0.9427        0.0289        1068000 |               F
       2     [      27       8 ]      0.304338   -0.001248747  0.9427        0.0363        1068000 |               F
       2     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0363        1892000 |               F
       3     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0411        2730000 |               F
       4     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0442        5076000 |               F
       5     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0462        6096000 |               F
       6     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0475        7190000 |               F
       7     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0484        9538000 |               F
       8     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0490       10346000 |               F
       9     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0493       11408000 |               F
      10     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0496       12472000 |               F
      11     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0497       13624000 |               F
      12     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0498       14724000 |               F
      13     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0499       15818000 |               F
      14     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0499       16882000 |               F
      15     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0499       17982000 |               F
      16     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0500       19436000 |               F
      17     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0500       20244000 |               F
      18     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0500       20244000 |               F
      18     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0500       20244000 |               F
      18     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       21234000 |               F
      19     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       22296000 |               F
      20     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       22296000 |               F
      20     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       22924000 |               F
      21     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       24528000 |               F
      22     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       26824000 |               F
      23     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       27076000 |               F
      24     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       28830000 |               F
      25     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       30434000 |               F
      26     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       30434000 |               F
      26     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       32302000 |               F
      27     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       33930000 |               F
      28     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       35622000 |               F
      29     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       37192000 |               F
      30     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       40016000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       41556000 |               F
      32     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       43316000 |               F
      33     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       44920000 |               F
      34     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       46612000 |               F
      35     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       48048000 |               F
      36     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       49584000 |               F
      37     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       51338000 |               F
