
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0289        1094000 |               F
       2     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0363        1094000 |               F
       2     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0363        2222000 |               F
       3     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0411        3350000 |               F
       4     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0442        4478000 |               F
       5     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0462        5150000 |               F
       6     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0475        6804000 |               F
       7     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0484        8338000 |               F
       8     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0490        9992000 |               F
       9     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0493       11344000 |               F
      10     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0496       14234000 |               F
      11     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0497       16502000 |               F
      12     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0498       18802000 |               F
      13     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0499       19886000 |               F
      14     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0499       21454000 |               F
      15     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0499       23138000 |               F
      16     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       25344000 |               F
      17     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       26428000 |               F
      18     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       27810000 |               F
      19     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       29276000 |               F
      20     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       30636000 |               F
      21     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       32356000 |               F
      22     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       32356000 |               F
      22     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       33924000 |               F
      23     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       36224000 |               F
      24     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       37760000 |               F
      25     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       40646000 |               F
      26     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       42152000 |               F
      27     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       44360000 |               F
      28     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       46050000 |               F
      29     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       46050000 |               F
      29     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       47778000 |               F
      30     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       49708000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       49708000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       51328000 |               F
