
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      40       2 ]      0.703008   -0.039405763  0.9462        0.0289        1056000 |               F
       2     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0363        3386000 |               F
       3     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0411        4444000 |               F
       4     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0442        4444000 |               F
       4     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0442        5502000 |               F
       5     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0462        6222000 |               F
       6     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0475        6934000 |               F
       7     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0484        7952000 |               F
       8     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0490        9142000 |               F
       9     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0493       10362000 |               F
      10     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0496       11078000 |               F
      11     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0497       12532000 |               F
      12     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0498       13594000 |               F
      13     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       13594000 |               F
      13     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       14610000 |               F
      14     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       15572000 |               F
      15     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       16350000 |               F
      16     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       17556000 |               F
      17     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       18598000 |               F
      18     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       18598000 |               F
      18     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       20510000 |               F
      19     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       21328000 |               F
      20     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       22460000 |               F
      21     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       23560000 |               F
      22     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       25014000 |               F
      23     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       25946000 |               F
      24     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       27154000 |               F
      25     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       28282000 |               F
      26     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       29310000 |               F
      27     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       30454000 |               F
      28     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       31290000 |               F
      29     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       32744000 |               F
      30     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       33916000 |               F
      31     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       36264000 |               F
      32     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       37302000 |               F
      33     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       38396000 |               F
      34     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       39412000 |               F
      35     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       39412000 |               F
      35     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       40620000 |               F
      36     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       41520000 |               F
      37     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       43868000 |               F
      38     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       45084000 |               F
      39     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       46100000 |               F
      40     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       47458000 |               F
      41     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       48496000 |               F
      42     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       49624000 |               F
      43     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       51078000 |               F
