
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      40       2 ]      0.703008   -0.039405763  0.9462        0.0289        1056000 |               F
       2     [      31       6 ]      0.405846   -0.010603034  0.9437        0.0363        1736000 |               F
       3     [      29       7 ]      0.351035   -0.007432173  0.9435        0.0411        2830000 |               F
       4     [      17      13 ]      0.177589   -0.027178356  0.9625        0.0442        3598000 |               F
       5     [      17      13 ]      0.177589   -0.027178356  0.9625        0.0462        4660000 |               F
       6     [      17      13 ]      0.177589   -0.027178356  0.9625        0.0475        4660000 |               F
       6     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0475        5646000 |               F
       7     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0484        6774000 |               F
       8     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0490        7836000 |               F
       9     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0493        9024000 |               F
      10     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0496        9768000 |               F
      11     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0497       11528000 |               F
      12     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0498       12228000 |               F
      13     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0499       12436000 |               F
      14     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0499       13974000 |               F
      15     [       9      18 ]      0.160369   -0.000131050  0.9546        0.0499       13974000 |               F
      15     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0499       15412000 |               F
      16     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       16770000 |               F
      17     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       19564000 |               F
      18     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       21192000 |               F
      19     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       22846000 |               F
      20     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       22846000 |               F
      20     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       25670000 |               F
      21     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       27240000 |               F
      22     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       29448000 |               F
      23     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       30802000 |               F
      24     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       32732000 |               F
      25     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       35618000 |               F
      26     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       37486000 |               F
      27     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       37486000 |               F
      27     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       40348000 |               F
      28     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       40348000 |               F
      28     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       41762000 |               F
      29     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       43330000 |               F
      30     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       45012000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       46474000 |               F
      32     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       49364000 |               F
      33     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       50900000 |               F
