
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      38       3 ]      0.597359   -0.009811278  0.9464        0.0289        1178000 |               F
       2     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0363        2534000 |               F
       3     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0411        2534000 |               F
       3     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0411        3678000 |               F
       4     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0442        4736000 |               F
       5     [      17      13 ]      0.177589   -0.027178356  0.9625        0.0462        5744000 |               F
       6     [      17      13 ]      0.177589   -0.027178356  0.9625        0.0475        6888000 |               F
       7     [      17      13 ]      0.177589   -0.027178356  0.9625        0.0484        7724000 |               F
       8     [      17      13 ]      0.177589   -0.027178356  0.9625        0.0490        9114000 |               F
       9     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0493       10178000 |               F
      10     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0496       11418000 |               F
      11     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0497       12476000 |               F
      12     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0498       13604000 |               F
      13     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0499       14846000 |               F
      14     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0499       15904000 |               F
      15     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0499       16648000 |               F
      16     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0500       17870000 |               F
      17     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0500       18598000 |               F
      18     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0500       18598000 |               F
      18     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0500       18598000 |               F
      18     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0500       20202000 |               F
      19     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0500       22070000 |               F
      20     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0500       23610000 |               F
      21     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0500       25308000 |               F
      22     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0500       25560000 |               F
      23     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       26998000 |               F
      24     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       28380000 |               F
      25     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       30684000 |               F
      26     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       32412000 |               F
      27     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       34280000 |               F
      28     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       35812000 |               F
      29     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       36964000 |               F
      30     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       38628000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       40364000 |               F
      32     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       42294000 |               F
      33     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       43986000 |               F
      34     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       45590000 |               F
      35     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       47442000 |               F
      36     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       48796000 |               F
      37     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       50366000 |               F
