
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      40       2 ]      0.703008   -0.039405763  0.9462        0.0289        1060000 |               F
       2     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0363        2460000 |               F
       3     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0411        3516000 |               F
       4     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0442        4198000 |               F
       5     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0462        4908000 |               F
       6     [      21      11 ]      0.206772   -0.001686555  0.9431        0.0475        6036000 |               F
       7     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0484        7156000 |               F
       8     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0490        8284000 |               F
       9     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0493        9340000 |               F
      10     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0496       10176000 |               F
      11     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0497       11166000 |               F
      12     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0498       12226000 |               F
      13     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       13246000 |               F
      14     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       14468000 |               F
      15     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       15212000 |               F
      16     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       17064000 |               F
      17     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       18052000 |               F
      18     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       18052000 |               F
      18     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       19324000 |               F
      19     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       20452000 |               F
      20     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       21124000 |               F
      21     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       22628000 |               F
      22     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       24312000 |               F
      23     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       24312000 |               F
      23     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       26066000 |               F
      24     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       27670000 |               F
      25     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       29274000 |               F
      26     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       30990000 |               F
      27     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       33286000 |               F
      28     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       33286000 |               F
      28     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       34890000 |               F
      29     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       36572000 |               F
      30     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       38264000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       38264000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       39548000 |               F
      32     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       41086000 |               F
      33     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       42924000 |               F
      34     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       44494000 |               F
      35     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       46702000 |               F
      36     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       48450000 |               F
      37     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       49736000 |               F
      38     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       51060000 |               F
