
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0289         986000 |               F
       2     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0363        2090000 |               F
       3     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0411        2802000 |               F
       4     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0442        3474000 |               F
       5     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0462        5044000 |               F
       6     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0475        6728000 |               F
       7     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0484        6936000 |               F
       8     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0490        9232000 |               F
       9     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0493       10258000 |               F
      10     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0496       12558000 |               F
      11     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0497       14220000 |               F
      12     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0498       15790000 |               F
      13     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0499       17482000 |               F
      14     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0499       18988000 |               F
      15     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0499       20616000 |               F
      16     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       22334000 |               F
      17     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       23874000 |               F
      18     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       25444000 |               F
      19     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       26984000 |               F
      20     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       28676000 |               F
      21     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       29828000 |               F
      22     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       31366000 |               F
      23     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       33126000 |               F
      24     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       34746000 |               F
      25     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       37042000 |               F
      26     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       38704000 |               F
      27     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       38912000 |               F
      28     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       40350000 |               F
      29     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       42618000 |               F
      30     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       43768000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       45178000 |               F
      32     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       46644000 |               F
      33     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       48404000 |               F
      34     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       50056000 |               F
