
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      40       2 ]      0.703008   -0.039405763  0.9462        0.0289        1058000 |               F
       2     [      31       6 ]      0.405846   -0.010603034  0.9437        0.0363        2244000 |               F
       3     [      31       6 ]      0.405846   -0.010603034  0.9437        0.0411        2922000 |               F
       4     [      31       6 ]      0.405846   -0.010603034  0.9437        0.0442        4016000 |               F
       5     [      31       6 ]      0.405846   -0.010603034  0.9437        0.0462        5160000 |               F
       6     [      31       6 ]      0.405846   -0.010603034  0.9437        0.0475        6218000 |               F
       7     [      31       6 ]      0.405846   -0.010603034  0.9437        0.0484        6928000 |               F
       8     [      17      13 ]      0.177589   -0.027178356  0.9625        0.0490        8114000 |               F
       9     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0493        9266000 |               F
      10     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0496        9994000 |               F
      11     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0497       11686000 |               F
      12     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0498       13340000 |               F
      13     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0499       15038000 |               F
      14     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0499       17924000 |               F
      15     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0499       19494000 |               F
      16     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0500       21178000 |               F
      17     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0500       22894000 |               F
      18     [      15      14 ]      0.171361   -0.000173893  0.9528        0.0500       24756000 |               F
      19     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       26194000 |               F
      20     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       27376000 |               F
      21     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       28980000 |               F
      22     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       30512000 |               F
      23     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       32082000 |               F
      24     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       33800000 |               F
      25     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       35498000 |               F
      26     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       37216000 |               F
      27     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       38880000 |               F
      28     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       40598000 |               F
      29     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       40850000 |               F
      30     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       42364000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       42364000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       43746000 |               F
      32     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       45558000 |               F
      33     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       47024000 |               F
      34     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       48564000 |               F
      35     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       50314000 |               F
